app,good_count,bad_count,total_count
bp.bloodapp.surga.bloodtracker.app,0,2,2
instagram.video.downloader.story.saver.insaver.ig,0,2,2
com.moneytracker.money.cash.wallet,0,2,2
com.bubume.drama,0,2,2
com.chatie.cn,0,2,2
com.documentscan.simplescan.scanpdf,0,2,2
com.evif.itrap,0,2,2
com.miller.parties,0,2,2
com.nivalogic.bingo,0,2,2
kuiper.chat.welike,0,2,2
org.nown.ciefq,0,2,2
com.amazon.aa,0,2,2
com.miaworld.life.avatar.doll.dressup.design.makeover,0,2,2
id.synergics.digital.e.yanmas.mabes,0,2,2
polri.sippnew,0,2,2
com.peer2profit.app,0,2,2
com.allinc.bagfight,0,2,2
com.eskalink.eskamobile,0,2,2
com.jeyluta.timephotovideofree,0,2,2
defense.roguelike.cell.shoot.survivor,0,2,2
com.chato.amigo,0,2,2
mobilesmart.convert.word.to.pdf.documents,0,2,2
com.pinjaman.bijak,0,2,2
com.aitranslate.translatear.translate,0,2,2
com.bloodpressure.health.healthtracker,0,2,2
com.cameratag.geotagphoto.gpscamera,0,2,2
com.dramafever.shorttv.series,0,2,2
com.gpsmapcamera.phototimestamp.datestamper.gpscamera.photodatestamp.geotagapp,0,2,2
com.mmdev.chatradar,0,2,2
com.plotshow.snackshow,0,2,2
com.vpnmasterx.free,0,2,2
hd.video.downloader.app.hdvideodownloaderapp,0,2,2
id.go.atrbpn.surveytanahku,0,2,2
photo.camera.beauty.makeup.camera,0,2,2
volumebooster.soundspeaker.louder,0,2,2
pl.netigen.toolstuner,0,2,2
com.rp789.game,0,2,2
com.saldo.etoll,0,2,2
com.bluesoft.clonappmessenger,0,2,2
com.juta.gameapp.id,0,2,2
com.outfit7.talkingtom2free,0,2,2
com.rhyt.tempoo,0,2,2
de.sfr.calctape,0,2,2
helectronsoft.com.grubl.live.wallpapers3d,0,2,2
com.app.cerb.mck88,0,2,2
com.lite.cpu.battery.monitor,0,2,2
com.tvindonesia.iptvfrees,0,2,2
com.elev8,0,2,2
jbl.stc.com,0,2,2
com.cpiq2l9m6.avozoul,0,2,2
com.s9s9.com2,0,2,2
com.totopedia,0,2,2
aippt.com.mm,0,2,2
com.app.speedwallet,0,2,2
com.bcalife.now,0,2,2
com.google.android.apps.accessibility.voiceaccess,0,2,2
com.nperf.tester,0,2,2
com.simprosys.scan.qrcode.barcode.reader,0,2,2
com.teslacoilsw.launcher,0,2,2
id.net.myrepublic.sts,0,2,2
qrcodegenerator.qrcreator.qrmaker.createqrcode,0,2,2
qrcodescanner.barcodescanner.qrscanner.qrcodereader,0,2,2
com.muzmatch.muzmatchapp,0,2,2
com.link.autolink,0,2,2
com.brilife.myacces,0,2,2
com.tasmanic.camtoplanfree,0,2,2
id.co.bri.bristars,0,2,2
io.indiflix.pari.widget,0,2,2
messenger.sms,0,2,2
com.app.shario,0,2,2
